,loss,label,start
268,0.6489783525466919,0,2023-07-16 09:25:00
269,0.548112154006958,0,2023-07-16 09:40:00
270,0.3370520770549774,0,2023-07-16 09:55:00
271,0.5856215357780457,0,2023-07-16 10:10:00
272,0.5926897525787354,0,2023-07-16 10:25:00
273,0.6252798438072205,0,2023-07-16 10:40:00
274,0.4799804389476776,0,2023-07-16 10:55:00
275,0.5653318166732788,0,2023-07-16 11:10:00
276,0.5682123899459839,0,2023-07-16 11:25:00
277,0.5448268055915833,0,2023-07-16 11:40:00
278,0.41355130076408386,0,2023-07-16 11:55:00
279,0.5255241990089417,0,2023-07-16 12:10:00
280,0.4063504934310913,0,2023-07-16 12:25:00
281,0.42958173155784607,0,2023-07-16 12:40:00
282,0.5374188423156738,0,2023-07-16 12:55:00
283,0.5080534815788269,0,2023-07-16 13:10:00
284,0.4878332018852234,0,2023-07-16 13:25:00
285,0.5620983242988586,0,2023-07-16 13:40:00
286,0.5085329413414001,0,2023-07-16 13:55:00
287,0.43593305349349976,0,2023-07-16 14:10:00
288,0.6452788710594177,0,2023-07-16 14:25:00
289,0.4204239845275879,0,2023-07-16 14:40:00
290,-0.016084859147667885,0,2023-07-16 14:55:00
291,0.38548776507377625,0,2023-07-16 15:10:00
292,0.6226775050163269,0,2023-07-16 15:25:00
293,0.5281850099563599,0,2023-07-16 15:40:00
294,0.6299217343330383,1,2023-07-16 15:55:00
295,0.43137022852897644,0,2023-07-16 16:10:00
296,0.49861153960227966,0,2023-07-16 16:25:00
297,0.22930772602558136,0,2023-07-16 16:40:00
298,0.28493618965148926,0,2023-07-16 16:55:00
299,0.3732602000236511,0,2023-07-16 17:10:00
300,0.23870670795440674,0,2023-07-16 17:25:00
301,0.2339959442615509,0,2023-07-16 17:40:00
302,0.426859974861145,0,2023-07-16 17:55:00
303,0.3298436105251312,0,2023-07-16 18:10:00
304,0.4525368809700012,0,2023-07-16 18:25:00
305,0.823951005935669,0,2023-07-16 18:40:00
306,0.375367134809494,0,2023-07-16 18:55:00
307,0.6054091453552246,0,2023-07-16 19:10:00
308,0.6571550965309143,0,2023-07-16 19:25:00
309,0.7135589122772217,0,2023-07-16 19:40:00
310,0.6079951524734497,0,2023-07-16 19:55:00
311,0.6922717690467834,0,2023-07-16 20:10:00
312,0.3681817650794983,0,2023-07-16 20:25:00
313,0.5594971179962158,0,2023-07-16 20:40:00
314,0.4656531512737274,0,2023-07-16 20:55:00
315,0.17913351953029633,0,2023-07-16 21:10:00
316,0.4900243580341339,0,2023-07-16 21:25:00
317,0.6501238346099854,0,2023-07-16 21:40:00
318,0.6169259548187256,0,2023-07-16 21:55:00
319,0.8083129525184631,0,2023-07-16 22:10:00
320,0.6823839545249939,0,2023-07-16 22:25:00
321,0.5069879293441772,0,2023-07-16 22:40:00
322,0.7137235403060913,0,2023-07-16 22:55:00
323,0.7513758540153503,0,2023-07-16 23:10:00
324,0.5360303521156311,0,2023-07-16 23:25:00
325,0.5416377782821655,0,2023-07-16 23:40:00
326,0.44228893518447876,0,2023-07-16 23:55:00
327,0.2710998058319092,0,2023-07-17 00:10:00
328,0.5644857287406921,0,2023-07-17 00:25:00
329,0.12723998725414276,0,2023-07-17 00:40:00
330,0.4404929578304291,0,2023-07-17 00:55:00
331,0.601203441619873,0,2023-07-17 01:10:00
332,0.526332676410675,0,2023-07-17 01:25:00
333,0.5778530240058899,0,2023-07-17 01:40:00
334,0.4161047637462616,0,2023-07-17 01:55:00
335,0.7253336310386658,0,2023-07-17 02:10:00
336,0.7250666618347168,0,2023-07-17 02:25:00
337,0.7332858443260193,0,2023-07-17 02:40:00
338,0.43062475323677063,0,2023-07-17 02:55:00
339,0.7689372301101685,0,2023-07-17 03:10:00
340,0.6499189138412476,0,2023-07-17 03:25:00
341,0.7867605686187744,0,2023-07-17 03:40:00
342,0.09253077208995819,0,2023-07-17 03:55:00
343,0.4308395981788635,0,2023-07-17 04:10:00
344,0.6954532861709595,0,2023-07-17 04:25:00
345,0.6526986956596375,0,2023-07-17 04:40:00
346,0.6456950306892395,0,2023-07-17 04:55:00
347,0.6688865423202515,0,2023-07-17 05:10:00
348,0.5875276327133179,0,2023-07-17 05:25:00
349,0.6335098147392273,0,2023-07-17 05:40:00
350,0.49509158730506897,0,2023-07-17 05:55:00
351,0.26130378246307373,0,2023-07-17 06:10:00
352,0.5045498609542847,0,2023-07-17 06:25:00
353,0.6144490838050842,0,2023-07-17 06:40:00
354,0.4636683166027069,0,2023-07-17 06:55:00
355,0.5557655096054077,0,2023-07-17 07:10:00
356,0.4488365948200226,0,2023-07-17 07:25:00
